/*************************
 * Données pour 1 entrepôt (le sommet d'indice 0), 20 clients et 5 la capacité des véhicules.
 *************************/

n = 21;

K = 6;

Q = 5;

Cost = [[0.0,1437.61378,740.769941,1467.9532969999998,1521.2161899999999,613.774285,843.1976549999999,1362.428912,1902.7531040000003,875.384667,1459.589575,1025.3238099999999,178.948375,1319.0475489999997,244.733524,249.051154,495.03531000000004,1178.8118769999996,1302.217338,984.1932160000001,628.993259,]
[1437.6137800000001,0.0,1515.0541319999995,721.752673,837.327742,1788.1903410000004,814.044243,179.91634,2710.908828,1103.109585,479.39064099999996,2079.061789,1400.508576,623.2400359999999,1681.8453299999999,1686.6649340000001,1825.1287670000002,901.5943610000002,477.015906,1014.3217109999999,847.025911,]
[740.769941,1515.0541320000002,0.0,1804.4893590000004,1857.7522520000005,633.440252,762.513943,1514.807877,2639.7796889999995,434.181337,1428.68404,785.219352,705.992576,1111.9310950000001,981.7601089999999,951.703959,926.4612590000002,1515.3479390000002,1271.311803,1587.1028190000004,903.6294399999999,]
[1467.953297,721.752673,1804.489359,0.0,150.471441,1911.0923520000001,1166.448742,541.836333,2398.9022429999995,1496.5641750000002,1179.134256,2214.6400529999996,1454.342584,1194.7196259999998,1611.4399219999996,1679.1676019999995,1878.9627750000002,488.231315,1048.495496,760.9027279999999,1103.4577749999999,]
[1521.2161899999999,837.327742,1857.752252,150.471441,0.0,1938.7136489999996,1282.023811,657.411402,2291.117047,1612.1392440000002,1294.709325,2267.9029459999997,1507.6054769999998,1310.2946949999996,1503.6547259999998,1571.3824059999997,1802.8592169999997,539.440128,1164.070565,812.1115409999999,1156.7206679999997,]
[613.774285,1788.1903409999995,633.440252,1911.0923520000003,1938.713649,0.0,977.7688669999999,1726.4400319999997,2141.043615000001,842.2544599999999,1766.298476,430.752708,630.644319,1453.618761,443.715408,375.987728,323.586821,1621.9509320000002,1608.926239,1336.861389,1010.232433,]
[843.197655,814.044243,762.513943,1166.4487420000003,1282.0238110000003,977.7688670000001,0.0,752.293934,2741.0975329999997,330.11543299999994,792.152378,1281.3165680000002,703.0732210000001,475.84989399999995,1087.9311790000002,1092.248809,1076.738751,1132.847135,634.780141,1204.602015,390.0703960000001,]
[1362.428912,179.91634,1514.8078769999997,541.836333,657.411402,1726.4400320000004,752.293934,0.0,2530.9924880000003,1082.409367,637.2979230000001,2029.987733,1338.758267,652.8832930000001,1606.6604619999998,1611.480066,1763.3784580000001,721.6780210000001,506.65916300000004,834.405371,785.2756019999999,]
[1902.753104,2710.9088280000005,2639.779689,2398.902243,2291.117047,2141.043615,2741.097533,2530.9924880000003,0.0,2773.2845450000004,3155.0267569999996,2476.5502909999996,2081.701479,3093.252791000001,1697.328207,1765.055887,1914.38482,2078.638659,3020.498617999999,1792.3581510000001,2379.9049090000003,]
[875.3846670000001,1103.1095849999997,434.181337,1496.564175,1612.139244,842.25446,330.115433,1082.4093669999997,2773.284545,0.0,1064.5682080000001,1062.5214449999999,715.2172620000001,747.815263,1120.1181910000003,1107.074506,1088.882792,1369.8669209999998,907.1959710000001,1441.6218010000002,627.090182,]
