/*************************
 * Données pour 1 entrepot (le sommet d'indice 0), 10 clients et 5 la capacité des véhicules.
 *************************/

n = 11;

K = 4;

Q = 5;

cost = [[0.0,495.141891,1560.241029,1697.009596,851.1110030000001,991.0772799999999,900.1145159999999,518.8774960000001,434.69485399999996,1728.4962179999995,853.6821789999999,]
[495.14189099999993,0.0,1492.4299089999997,1629.1984759999998,1306.8410889999996,1196.810271,738.515564,974.6075819999998,277.31806099999994,1934.2292089999999,1059.41517,]
[1560.2410290000005,1492.4299090000002,0.0,136.768567,2010.6480620000002,1253.2017620000001,1045.771246,1996.8361670000006,1577.2528160000002,1262.1919269999996,1391.8257000000003,]
[1697.0095960000006,1629.1984760000003,136.768567,0.0,2147.4166290000003,1389.9703290000002,1182.539813,2133.604734000001,1714.0213830000002,1356.0805209999996,1528.5942670000004,]
[851.1110029999999,1306.8410889999998,2010.6480619999998,2147.416629,0.0,795.4728880000001,1751.225519,332.233507,1087.400043,1409.526356,659.178641,]
[991.07728,1196.8102709999998,1253.201762,1389.970329,795.472888,0.0,1443.127929,904.975497,1138.4173139999998,1063.473071,138.623938,]
[900.1145160000002,738.515564,1045.7712460000002,1182.5398130000003,1751.225519,1443.1279290000002,0.0,1418.9920120000002,823.338471,2083.506102,1306.6417300000003,]
[518.8774960000001,974.6075820000001,1996.8361669999993,2133.604733999999,332.233507,904.975497,1418.992012,0.0,755.1665360000001,1566.44886,767.1821189999998,]
[434.694854,277.318061,1577.252816,1714.021383,1087.4000429999999,1138.4173139999998,823.338471,755.166536,0.0,1875.8362519999998,1001.022213,]
[1728.4962180000005,1934.2292090000005,1262.191927,1356.080521,1409.526356,1063.473071,2083.5061020000003,1566.4488600000002,1875.8362520000005,0.0,1179.5267059999999,]
[853.682179,1059.41517,1391.8257,1528.5942670000002,659.178641,138.623938,1306.64173,767.182119,1001.0222130000001,1179.5267059999999,0.0,]
];
